date,year,tourney_name,surface,indoor,commitment,draw_size,url
19770101,1977,Australian Open,Grass,Outdoor,"",64,https://www.atptour.com/en/scores/archive/australian-open/580/1977/results
19770110,1977,Adelaide,Grass,Outdoor,"$75,000",64,https://www.atptour.com/en/scores/archive/adelaide/7308/1977/results
19770110,1977,Auckland,Grass,Outdoor,"$25,000",32,https://www.atptour.com/en/scores/archive/auckland/301/1977/results
19770112,1977,Birmingham WCT,Carpet,Indoor,"$100,000",16,https://www.atptour.com/en/scores/archive/birmingham/1506/1977/results
19770117,1977,Baltimore,Carpet,Indoor,"$100,000",32,https://www.atptour.com/en/scores/archive/baltimore/816/1977/results
19770121,1977,Pepsi Grand Slam,Clay,Outdoor,"$200,000",4,https://www.atptour.com/en/scores/archive/boca-raton/1725/1977/results
19770124,1977,Philadelphia WCT,Carpet,Indoor,"$200,000",64,https://www.atptour.com/en/scores/archive/philadelphia/401/1977/results
19770131,1977,Richmond WCT,Carpet,Indoor,"$100,000",16,https://www.atptour.com/en/scores/archive/richmond/802/1977/results
19770131,1977,Little Rock,Hard,Indoor,"$50,000",32,https://www.atptour.com/en/scores/archive/little-rock/660/1977/results
19770202,1977,Dayton,Carpet,Indoor,"$50,000",32,https://www.atptour.com/en/scores/archive/dayton/716/1977/results
19770207,1977,Mexico City WCT,Carpet,Indoor,"$100,000",16,https://www.atptour.com/en/scores/archive/mexico-city/7303/1977/results
19770207,1977,Miami,Clay,Outdoor,"$50,000",32,https://www.atptour.com/en/scores/archive/miami/681/1977/results
19770207,1977,Springfield,Carpet,Indoor,"$50,000",32,https://www.atptour.com/en/scores/archive/springfield/682/1977/results
19770214,1977,San Jose,Carpet,Indoor,"$50,000",32,https://www.atptour.com/en/scores/archive/san-jose/356/1977/results
19770215,1977,Ocean City,Carpet,Indoor,"$100,000",16,https://www.atptour.com/en/scores/archive/ocean-city/2019/1977/results
19770216,1977,Toronto WCT,Carpet,Indoor,"$100,000",16,https://www.atptour.com/en/scores/archive/toronto/302/1977/results
19770221,1977,Palm Springs,Hard,Outdoor,"$225,000",64,https://www.atptour.com/en/scores/archive/palm-springs/404/1977/results
19770228,1977,Memphis,Carpet,Indoor,"$175,000",64,https://www.atptour.com/en/scores/archive/memphis/402/1977/results
19770228,1977,Monterrey WCT,Carpet,Indoor,"$100,000",16,https://www.atptour.com/en/scores/archive/monterrey/345/1977/results
19770308,1977,Johannesburg,Hard,Outdoor,"$150,000",32,https://www.atptour.com/en/scores/archive/johannesburg/254/1977/results
19770308,1977,Hampton,Carpet,Indoor,"$50,000",32,https://www.atptour.com/en/scores/archive/hampton/657/1977/results
19770314,1977,St. Louis WCT,Carpet,Indoor,"$100,000",16,https://www.atptour.com/en/scores/archive/st-louis/652/1977/results
19770314,1977,Washington Indoor,Carpet,Indoor,"$100,000",32,https://www.atptour.com/en/scores/archive/washington/710/1977/results
19770314,1977,Helsinki,Carpet,Indoor,"$50,000",32,https://www.atptour.com/en/scores/archive/helsinki/2008/1977/results
19770321,1977,La Costa,Hard,Outdoor,"$100,000",64,https://www.atptour.com/en/scores/archive/carlsbad/813/1977/results
19770321,1977,Rotterdam WCT,Carpet,Indoor,"$100,000",16,https://www.atptour.com/en/scores/archive/rotterdam/407/1977/results
19770321,1977,Cairo,Clay,Outdoor,"$30,000",16,https://www.atptour.com/en/scores/archive/cairo/206/1977/results
19770328,1977,Los Angeles PSW,Carpet,Indoor,"$150,000",64,https://www.atptour.com/en/scores/archive/los-angeles/423/1977/results
19770328,1977,London WCT,Carpet,Indoor,"$100,000",16,https://www.atptour.com/en/scores/archive/london/262/1977/results
19770328,1977,Nice,Clay,Outdoor,"$50,000",32,https://www.atptour.com/en/scores/archive/nice/6120/1977/results
19770404,1977,Monte Carlo WCT,Clay,Outdoor,"$100,000",16,https://www.atptour.com/en/scores/archive/monte-carlo/410/1977/results
19770404,1977,Jackson,Carpet,Indoor,"$58,000",16,https://www.atptour.com/en/scores/archive/jackson/656/1977/results
19770410,1977,WCT Challenge Cup,Carpet,Indoor,"$320,000",4,https://www.atptour.com/en/scores/archive/las-vegas/3933/1977/results
