date,year,tourney_name,tourney_id,surface,indoor,commitment,draw_size,url
19760719,1976,Washington,1976_418,Clay,Outdoor,$125000,64,https://www.atptour.com/en/scores/archive/washington/418/1976/results
19760726,1976,Louisville,1976_663,Clay,Outdoor,$125000,64,https://www.atptour.com/en/scores/archive/louisville/663/1976/results
19760802,1976,North Conway,1976_705,Clay,Outdoor,$100000,64,https://www.atptour.com/en/scores/archive/north-conway/705/1976/results
19760802,1976,Columbus,1976_343,Hard,Outdoor,$87500,64,https://www.atptour.com/en/scores/archive/columbus/343/1976/results
19760809,1976,Indianapolis,1976_717,Clay,Outdoor,$125000,64,https://www.atptour.com/en/scores/archive/indianapolis/717/1976/results
19760817,1976,Montreal / Toronto,1976_421,Clay,Outdoor,$125000,64,https://www.atptour.com/en/scores/archive/montreal/421/1976/results
19760823,1976,Boston,1976_417,Clay,Outdoor,$125000,64,https://www.atptour.com/en/scores/archive/boston/417/1976/results
19760823,1976,South Orange,1976_707,Clay,Outdoor,$50000,32,https://www.atptour.com/en/scores/archive/south-orange/707/1976/results
19760901,1976,US Open,1976_560,Clay,Outdoor,$217000,128,https://www.atptour.com/en/scores/archive/us-open/560/1976/results
19760913,1976,Bermuda,1976_2014,Clay,Outdoor,$50000,32,https://www.atptour.com/en/scores/archive/bermuda/2014/1976/results
19760915,1976,Woodlands Doubles,1976_801,Hard,Outdoor,$100000,0,https://www.atptour.com/en/scores/archive/woodlands/801/1976/results
19760916,1976,Newport,1976_315,Grass,Outdoor,$35000,16,https://www.atptour.com/en/scores/archive/newport/315/1976/results
19760920,1976,Los Angeles,1976_423,Carpet,Indoor,$125000,64,https://www.atptour.com/en/scores/archive/los-angeles/423/1976/results
19760927,1976,San Francisco,1976_424,Carpet,Indoor,$125000,64,https://www.atptour.com/en/scores/archive/san-francisco/424/1976/results
19761004,1976,Tehran,1976_2011,Clay,Outdoor,$150000,64,https://www.atptour.com/en/scores/archive/tehran/2011/1976/results
19761004,1976,Maui,1976_324,Hard,Outdoor,$100000,64,https://www.atptour.com/en/scores/archive/maui/324/1976/results
19761011,1976,Madrid,1976_2015,Clay,Outdoor,$100000,64,https://www.atptour.com/en/scores/archive/madrid/2015/1976/results
19761011,1976,Brisbane,1976_326,Grass,Outdoor,$50000,32,https://www.atptour.com/en/scores/archive/brisbane/326/1976/results
19761018,1976,Sydney Indoor,1976_427,Hard,Indoor,$125000,64,https://www.atptour.com/en/scores/archive/sydney/427/1976/results
19761018,1976,Barcelona,1976_425,Clay,Outdoor,$100000,64,https://www.atptour.com/en/scores/archive/barcelona/425/1976/results
19761025,1976,Paris Indoor,1976_7302,Hard,Indoor,$50000,32,https://www.atptour.com/en/scores/archive/paris/7302/1976/results
19761025,1976,Perth,1976_243,Carpet,Indoor,$50000,32,https://www.atptour.com/en/scores/archive/perth/243/1976/results
19761025,1976,Vienna,1976_337,Hard,Indoor,$50000,32,https://www.atptour.com/en/scores/archive/vienna/337/1976/results
19761101,1976,London,1976_2016,Carpet,Indoor,$100000,32,https://www.atptour.com/en/scores/archive/london/2016/1976/results
19761101,1976,Tokyo Outdoor,1976_329,Clay,Outdoor,$100000,64,https://www.atptour.com/en/scores/archive/tokyo/329/1976/results
19761101,1976,Cologne,1976_332,Hard,Indoor,$50000,32,https://www.atptour.com/en/scores/archive/cologne/332/1976/results
19761108,1976,Stockholm,1976_429,Hard,Indoor,$150000,64,https://www.atptour.com/en/scores/archive/stockholm/429/1976/results
19761108,1976,Hong Kong,1976_336,Hard,Outdoor,$75000,48,https://www.atptour.com/en/scores/archive/hong-kong/336/1976/results
19761115,1976,Wembley,1976_430,Carpet,Indoor,$125000,32,https://www.atptour.com/en/scores/archive/wembley/430/1976/results
19761115,1976,Manila,1976_362,Clay,Indoor,$75000,64,https://www.atptour.com/en/scores/archive/manila/362/1976/results
19761115,1976,Sao Paulo,1976_240,Carpet,Indoor,$50000,32,https://www.atptour.com/en/scores/archive/sao-paulo/240/1976/results
19761122,1976,Bangalore,1976_2017,Clay,Outdoor,$50000,32,https://www.atptour.com/en/scores/archive/bangalore/2017/1976/results
19761122,1976,Buenos Aires,1976_303,Clay,Outdoor,$50000,32,https://www.atptour.com/en/scores/archive/buenos-aires/303/1976/results
19761123,1976,Johannesburg,1976_426,Hard,Outdoor,$150000,64,https://www.atptour.com/en/scores/archive/johannesburg/426/1976/results
19761130,1976,Santiago,1976_361,Clay,Outdoor,$35000,16,https://www.atptour.com/en/scores/archive/santiago/361/1976/results
19761205,1976,Masters,1976_605,Carpet,Indoor,$130000,8,https://www.atptour.com/en/scores/archive/masters/605/1976/results
19761226,1976,Sydney Outdoor,1976_338,Grass,Outdoor,$75000,64,https://www.atptour.com/en/scores/archive/sydney/338/1976/results
19761229,1977,Zurich,1977_810,Hard,Indoor,$25000,32,https://www.atptour.com/en/scores/archive/zurich/810/1977/results
19770101,1977,Australian Open,1977_580,Grass,Outdoor,,64,https://www.atptour.com/en/scores/archive/australian-open/580/1977/results
19770110,1977,Adelaide,1977_7308,Grass,Outdoor,$75000,64,https://www.atptour.com/en/scores/archive/adelaide/7308/1977/results
19770110,1977,Auckland,1977_301,Grass,Outdoor,$25000,32,https://www.atptour.com/en/scores/archive/auckland/301/1977/results
19770112,1977,Birmingham WCT,1977_1506,Carpet,Indoor,$100000,16,https://www.atptour.com/en/scores/archive/birmingham/1506/1977/results
19770117,1977,Baltimore,1977_816,Carpet,Indoor,$100000,32,https://www.atptour.com/en/scores/archive/baltimore/816/1977/results
19770121,1977,Pepsi Grand Slam,1977_1725,Clay,Outdoor,$200000,4,https://www.atptour.com/en/scores/archive/boca-raton/1725/1977/results
19770124,1977,Philadelphia WCT,1977_401,Carpet,Indoor,$200000,64,https://www.atptour.com/en/scores/archive/philadelphia/401/1977/results
19770131,1977,Richmond WCT,1977_802,Carpet,Indoor,$100000,16,https://www.atptour.com/en/scores/archive/richmond/802/1977/results
19770131,1977,Little Rock,1977_660,Hard,Indoor,$50000,32,https://www.atptour.com/en/scores/archive/little-rock/660/1977/results
19770202,1977,Dayton,1977_716,Carpet,Indoor,$50000,32,https://www.atptour.com/en/scores/archive/dayton/716/1977/results
19770207,1977,Mexico City WCT,1977_7303,Carpet,Indoor,$100000,16,https://www.atptour.com/en/scores/archive/mexico-city/7303/1977/results
19770207,1977,Miami,1977_681,Clay,Outdoor,$50000,32,https://www.atptour.com/en/scores/archive/miami/681/1977/results
19770207,1977,Springfield,1977_682,Carpet,Indoor,$50000,32,https://www.atptour.com/en/scores/archive/springfield/682/1977/results
19770214,1977,San Jose,1977_356,Carpet,Indoor,$50000,32,https://www.atptour.com/en/scores/archive/san-jose/356/1977/results
19770215,1977,Ocean City,1977_2019,Carpet,Indoor,$100000,16,https://www.atptour.com/en/scores/archive/ocean-city/2019/1977/results
19770216,1977,Toronto WCT,1977_302,Carpet,Indoor,$100000,16,https://www.atptour.com/en/scores/archive/toronto/302/1977/results
19770221,1977,Palm Springs,1977_404,Hard,Outdoor,$225000,64,https://www.atptour.com/en/scores/archive/palm-springs/404/1977/results
19770228,1977,Memphis,1977_402,Carpet,Indoor,$175000,64,https://www.atptour.com/en/scores/archive/memphis/402/1977/results
19770228,1977,Monterrey WCT,1977_345,Carpet,Indoor,$100000,16,https://www.atptour.com/en/scores/archive/monterrey/345/1977/results
19770308,1977,Johannesburg,1977_254,Hard,Outdoor,$150000,32,https://www.atptour.com/en/scores/archive/johannesburg/254/1977/results
19770308,1977,Hampton,1977_657,Carpet,Indoor,$50000,32,https://www.atptour.com/en/scores/archive/hampton/657/1977/results
19770314,1977,St. Louis WCT,1977_652,Carpet,Indoor,$100000,16,https://www.atptour.com/en/scores/archive/st-louis/652/1977/results
19770314,1977,Washington Indoor,1977_710,Carpet,Indoor,$100000,32,https://www.atptour.com/en/scores/archive/washington/710/1977/results
19770314,1977,Helsinki,1977_2008,Carpet,Indoor,$50000,32,https://www.atptour.com/en/scores/archive/helsinki/2008/1977/results
19770321,1977,La Costa,1977_813,Hard,Outdoor,$100000,64,https://www.atptour.com/en/scores/archive/carlsbad/813/1977/results
19770321,1977,Rotterdam WCT,1977_407,Carpet,Indoor,$100000,16,https://www.atptour.com/en/scores/archive/rotterdam/407/1977/results
19770321,1977,Cairo,1977_206,Clay,Outdoor,$30000,16,https://www.atptour.com/en/scores/archive/cairo/206/1977/results
19770328,1977,Los Angeles PSW,1977_423,Carpet,Indoor,$150000,64,https://www.atptour.com/en/scores/archive/los-angeles/423/1977/results
19770328,1977,London WCT,1977_262,Carpet,Indoor,$100000,16,https://www.atptour.com/en/scores/archive/london/262/1977/results
19770328,1977,Nice,1977_6120,Clay,Outdoor,$50000,32,https://www.atptour.com/en/scores/archive/nice/6120/1977/results
19770404,1977,Monte Carlo WCT,1977_410,Clay,Outdoor,$100000,16,https://www.atptour.com/en/scores/archive/monte-carlo/410/1977/results
19770404,1977,Jackson,1977_656,Carpet,Indoor,$58000,16,https://www.atptour.com/en/scores/archive/jackson/656/1977/results
19770410,1977,WCT Challenge Cup,1977_3933,Carpet,Indoor,$320000,4,https://www.atptour.com/en/scores/archive/las-vegas/3933/1977/results
19770411,1977,Houston WCT,1977_405,Clay,Outdoor,$100000,16,https://www.atptour.com/en/scores/archive/houston/405/1977/results
19770411,1977,Murcia,1977_2009,Clay,Outdoor,$50000,32,https://www.atptour.com/en/scores/archive/murcia/2009/1977/results
19770414,1977,Buenos Aires,1977_722,Clay,Outdoor,,16,https://www.atptour.com/en/scores/archive/buenos-aires/722/1977/results
19770418,1977,Denver,1977_389,Carpet,Indoor,$100000,32,https://www.atptour.com/en/scores/archive/denver/389/1977/results
19770418,1977,Florence,1977_310,Clay,Outdoor,$30000,32,https://www.atptour.com/en/scores/archive/florence/310/1977/results
19770419,1977,Charlotte WCT,1977_436,Clay,Outdoor,$100000,16,https://www.atptour.com/en/scores/archive/charlotte/436/1977/results
19770419,1977,Virginia Beach,1977_674,Clay,Outdoor,$100000,16,https://www.atptour.com/en/scores/archive/virginia-beach/674/1977/results
19770425,1977,Las Vegas,1977_413,Hard,Outdoor,$250000,32,https://www.atptour.com/en/scores/archive/las-vegas/413/1977/results
19770426,1977,Munich,1977_308,Clay,Outdoor,$75000,32,https://www.atptour.com/en/scores/archive/munich/308/1977/results
19770504,1977,Masters Doubles WCT,1977_601,Carpet,Indoor,$200000,0,https://www.atptour.com/en/scores/archive/kansas-city/601/1977/results
19770509,1977,Hamburg,1977_414,Clay,Outdoor,$125000,64,https://www.atptour.com/en/scores/archive/hamburg/414/1977/results
19770510,1977,Dallas WCT,1977_610,Carpet,Indoor,$200000,8,https://www.atptour.com/en/scores/archive/dallas/610/1977/results
19770516,1977,Rome,1977_416,Clay,Outdoor,$150000,64,https://www.atptour.com/en/scores/archive/rome/416/1977/results
19770516,1977,Dusseldorf,1977_661,Clay,Outdoor,$75000,32,https://www.atptour.com/en/scores/archive/dusseldorf/661/1977/results
19770523,1977,Roland Garros,1977_520,Clay,Outdoor,$300000,128,https://www.atptour.com/en/scores/archive/roland-garros/520/1977/results
19770606,1977,Nottingham,1977_350,Grass,Outdoor,$100000,64,https://www.atptour.com/en/scores/archive/nottingham/350/1977/results
19770606,1977,Brussels,1977_406,Clay,Outdoor,$75000,64,https://www.atptour.com/en/scores/archive/brussels/406/1977/results
19770613,1977,London / Queen's Club,1977_311,Grass,Outdoor,$100000,64,https://www.atptour.com/en/scores/archive/london/311/1977/results
19770613,1977,Berlin,1977_277,Clay,Outdoor,$50000,32,https://www.atptour.com/en/scores/archive/berlin/277/1977/results
19770620,1977,Wimbledon,1977_540,Grass,Outdoor,$200000,128,https://www.atptour.com/en/scores/archive/wimbledon/540/1977/results
19770704,1977,Bastad,1977_316,Clay,Outdoor,$75000,32,https://www.atptour.com/en/scores/archive/bastad/316/1977/results
19770704,1977,Gstaad,1977_314,Clay,Outdoor,$75000,32,https://www.atptour.com/en/scores/archive/gstaad/314/1977/results
19770704,1977,Newport,1977_315,Grass,Outdoor,$50000,32,https://www.atptour.com/en/scores/archive/newport/315/1977/results
19770711,1977,Cincinnati,1977_422,Clay,Outdoor,$100000,64,https://www.atptour.com/en/scores/archive/cincinnati/422/1977/results
19770711,1977,Kitzbuhel,1977_319,Clay,Outdoor,$75000,32,https://www.atptour.com/en/scores/archive/kitzbuhel/319/1977/results
19770712,1977,Hilversum,1977_317,Clay,Outdoor,$75000,32,https://www.atptour.com/en/scores/archive/hilversum/317/1977/results
19770718,1977,Washington,1977_418,Clay,Outdoor,$125000,64,https://www.atptour.com/en/scores/archive/washington/418/1977/results
19770725,1977,Louisville,1977_663,Clay,Outdoor,$125000,64,https://www.atptour.com/en/scores/archive/louisville/663/1977/results
19770731,1977,North Conway,1977_705,Clay,Outdoor,$125000,64,https://www.atptour.com/en/scores/archive/north-conway/705/1977/results
19770801,1977,South Orange,1977_707,Clay,Outdoor,$75000,32,https://www.atptour.com/en/scores/archive/south-orange/707/1977/results
19770808,1977,Columbus,1977_343,Clay,Outdoor,$125000,64,https://www.atptour.com/en/scores/archive/columbus/343/1977/results
19770808,1977,Indianapolis,1977_717,Clay,Outdoor,$125000,64,https://www.atptour.com/en/scores/archive/indianapolis/717/1977/results
19770816,1977,Montreal / Toronto,1977_421,Clay,Outdoor,$125000,64,https://www.atptour.com/en/scores/archive/montreal/421/1977/results
19770823,1977,Boston,1977_417,Clay,Outdoor,$125000,64,https://www.atptour.com/en/scores/archive/boston/417/1977/results
19770831,1977,US Open,1977_560,Clay,Outdoor,$250000,128,https://www.atptour.com/en/scores/archive/us-open/560/1977/results
19770913,1977,Woodlands Doubles,1977_801,Hard,Outdoor,$125000,0,https://www.atptour.com/en/scores/archive/woodlands/801/1977/results
19770914,1977,Laguna Niguel,1977_2020,Hard,Outdoor,$25000,32,https://www.atptour.com/en/scores/archive/laguna-niguel/2020/1977/results
19770916,1977,Tournament of Champions WCT,1977_2059,Hard,Outdoor,$200000,16,https://www.atptour.com/en/scores/archive/new-york/2059/1977/results
19770919,1977,Los Angeles,1977_2006,Hard,Outdoor,$100000,64,https://www.atptour.com/en/scores/archive/los-angeles/2006/1977/results
19770919,1977,Paris,1977_2010,Clay,Outdoor,$50000,32,https://www.atptour.com/en/scores/archive/paris/2010/1977/results
19770926,1977,San Francisco,1977_424,Carpet,Indoor,$125000,64,https://www.atptour.com/en/scores/archive/san-francisco/424/1977/results
19770926,1977,Aix en Provence,1977_342,Clay,Outdoor,$50000,32,https://www.atptour.com/en/scores/archive/aix-en-provence/342/1977/results
19771003,1977,Tehran,1977_2011,Clay,Outdoor,$150000,64,https://www.atptour.com/en/scores/archive/tehran/2011/1977/results
19771003,1977,Maui,1977_324,Hard,Outdoor,$100000,32,https://www.atptour.com/en/scores/archive/maui/324/1977/results
19771010,1977,Madrid,1977_309,Clay,Outdoor,$100000,64,https://www.atptour.com/en/scores/archive/madrid/309/1977/results
19771010,1977,Brisbane,1977_326,Grass,Outdoor,$50000,32,https://www.atptour.com/en/scores/archive/brisbane/326/1977/results
19771017,1977,Sydney Indoor,1977_427,Hard,Indoor,$125000,32,https://www.atptour.com/en/scores/archive/sydney/427/1977/results
19771017,1977,Barcelona,1977_425,Clay,Outdoor,$100000,64,https://www.atptour.com/en/scores/archive/barcelona/425/1977/results
19771024,1977,Perth,1977_243,Carpet,Indoor,$50000,32,https://www.atptour.com/en/scores/archive/perth/243/1977/results
19771024,1977,Vienna,1977_337,Hard,Indoor,$50000,32,https://www.atptour.com/en/scores/archive/vienna/337/1977/results
19771025,1977,Basel,1977_328,Carpet,Indoor,$50000,32,https://www.atptour.com/en/scores/archive/basel/328/1977/results
19771031,1977,Tokyo Outdoor,1977_329,Clay,Outdoor,$100000,64,https://www.atptour.com/en/scores/archive/tokyo/329/1977/results
19771031,1977,Cologne,1977_332,Hard,Indoor,$50000,32,https://www.atptour.com/en/scores/archive/cologne/332/1977/results
19771031,1977,Paris Indoor,1977_7302,Hard,Indoor,$50000,32,https://www.atptour.com/en/scores/archive/paris/7302/1977/results
19771106,1977,Stockholm,1977_429,Hard,Indoor,$150000,64,https://www.atptour.com/en/scores/archive/stockholm/429/1977/results
19771107,1977,Hong Kong,1977_336,Hard,Outdoor,$75000,32,https://www.atptour.com/en/scores/archive/hong-kong/336/1977/results
19771107,1977,Bogota,1977_359,Clay,Outdoor,$50000,32,https://www.atptour.com/en/scores/archive/bogota/359/1977/results
19771114,1977,WCT Challenge Cup,1977_3934,Carpet,Indoor,$320000,8,https://www.atptour.com/en/scores/archive/las-vegas/3934/1977/results
19771114,1977,Wembley,1977_430,Carpet,Indoor,$125000,32,https://www.atptour.com/en/scores/archive/wembley/430/1977/results
19771114,1977,Manila,1977_362,Clay,Indoor,$75000,32,https://www.atptour.com/en/scores/archive/manila/362/1977/results
19771114,1977,Santiago,1977_361,Clay,Outdoor,$50000,32,https://www.atptour.com/en/scores/archive/santiago/361/1977/results
19771121,1977,Oviedo,1977_2012,Carpet,Indoor,$100000,64,https://www.atptour.com/en/scores/archive/oviedo/2012/1977/results
19771121,1977,Buenos Aires,1977_303,Clay,Outdoor,$75000,32,https://www.atptour.com/en/scores/archive/buenos-aires/303/1977/results
19771121,1977,Taipei,1977_333,Carpet,Indoor,$50000,32,https://www.atptour.com/en/scores/archive/taipei/333/1977/results
19771128,1977,Johannesburg,1977_426,Hard,Outdoor,$150000,32,https://www.atptour.com/en/scores/archive/johannesburg/426/1977/results
19771128,1977,Bombay,1977_1729,Clay,Outdoor,$50000,32,https://www.atptour.com/en/scores/archive/bombay/1729/1977/results
19771205,1977,Adelaide,1977_2013,Grass,Outdoor,$100000,64,https://www.atptour.com/en/scores/archive/adelaide/2013/1977/results
19771212,1977,Sydney Outdoor,1977_338,Grass,Outdoor,$175000,64,https://www.atptour.com/en/scores/archive/sydney/338/1977/results
19771219,1977,Australian Open-2,1977_581,Grass,Outdoor,$200000,64,https://www.atptour.com/en/scores/archive/australian-open-2/581/1977/results
19780104,1977,Masters,1977_605,Carpet,Indoor,$400000,8,https://www.atptour.com/en/scores/archive/masters/605/1977/results
19780109,1978,Birmingham WCT,1978_1506,Carpet,Indoor,$175000,32,https://www.atptour.com/en/scores/archive/birmingham/1506/1978/results
19780116,1978,Baltimore,1978_816,Carpet,Indoor,$100000,32,https://www.atptour.com/en/scores/archive/baltimore/816/1978/results
